Intention,Usefulness,Ease,Trust,Gender,Condition,AgeGroup
77,91,50,85.0,0,1,1
86,100,100,100.0,1,2,1
50,100,100,100.0,0,2,1
100,82,100,20.0,0,2,0
40,70,40,40.0,0,1,2
28,38,32,19.0,1,1,1
100,100,50,100.0,1,2,2
80,70,50,81.0,0,2,2
3,4,8,85.0,1,0,2
41,50,35,28.0,1,2,1
10,50,22,40.0,1,1,0
50,18,74,65.0,1,0,0
83,64,83,88.0,0,2,0
100,79,100,51.0,0,0,0
95,85,100,90.0,1,0,0
37,80,11,81.0,0,0,1
14,85,0,16.0,1,2,1
100,100,100,100.0,0,0,0
100,100,100,100.0,0,0,0
90,100,95,75.0,0,1,2
50,84,69,62.0,1,0,3
89,90,93,83.0,0,1,3
84,100,86,82.0,0,0,0
82,80,80,28.0,0,2,0
0,12,68,21.0,0,2,0
0,0,50,37.0,0,2,2
50,50,50,100.0,0,2,1
50,88,87,94.0,1,1,0
100,100,100,100.0,0,1,0
0,60,40,20.0,1,1,0
100,93,75,100.0,0,0,3
11,15,86,38.0,1,2,2
100,78,85,50.0,1,2,0
100,50,66,53.0,0,0,0
100,50,100,100.0,1,1,0
95,95,95,12.0,0,1,3
5,9,7,50.0,1,0,2
99,93,99,100.0,1,0,0
50,40,50,30.0,1,1,0
29,50,24,29.0,1,2,2
100,100,100,100.0,0,1,1
50,50,74,73.0,1,0,3
93,91,89,93.0,1,0,2
92,93,95,92.0,0,2,0
78,92,50,100.0,1,0,1
100,99,96,98.0,0,1,3
100,99,93,100.0,0,0,0
0,0,56,50.0,1,0,2
50,50,50,50.0,1,2,3
43,56,45,57.0,0,1,0
100,50,50,50.0,1,0,0
50,71,50,41.0,1,0,1
100,100,100,100.0,1,1,1
100,100,100,100.0,0,2,1
100,84,79,37.0,0,2,1
50,18,100,50.0,1,1,2
61,50,50,92.0,1,2,0
0,11,10,11.0,0,1,2
100,100,100,100.0,0,2,0
10,12,13,16.0,0,2,3
100,90,100,100.0,1,1,0
100,100,100,100.0,1,0,0
51,50,69,100.0,1,0,1
60,50,80,40.0,0,2,1
60,40,10,100.0,0,0,0
40,50,50,100.0,0,2,0
0,50,20,88.0,1,0,1
80,55,50,50.0,0,1,0
71,79,50,50.0,0,0,3
30,70,50,85.0,0,0,2
30,72,80,90.0,0,1,0
50,86,86,87.0,0,0,2
100,100,50,100.0,0,1,0
81,83,79,79.0,0,1,2
21,32,20,50.0,1,0,2
100,100,75,75.0,0,0,0
70,100,100,75.0,0,0,0
100,100,100,88.0,0,2,0
83,82,79,66.0,0,0,2
100,100,100,100.0,0,2,0
100,76,100,100.0,0,2,2
100,100,100,100.0,1,1,0
1,100,50,81.0,1,0,2
46,59,61,79.0,0,1,0
100,99,100,100.0,0,2,0
100,100,100,100.0,0,1,1
50,60,50,50.0,1,0,1
100,0,50,99.0,0,0,0
13,12,18,33.0,1,1,1
52,50,50,50.0,0,1,4
30,50,25,50.0,1,1,3
33,50,50,51.0,1,2,0
37,29,74,94.0,1,0,2
75,70,80,76.0,0,1,2
83,100,80,100.0,0,2,0
81,42,81,89.0,1,1,3
42,13,35,50.0,0,2,2
10,19,19,30.0,0,0,3
93,93,89,30.0,0,2,3
20,30,30,60.0,0,2,2
12,26,7,76.0,1,2,2
91,92,96,96.0,0,2,0
16,32,43,31.0,0,2,0
100,75,62,39.0,0,0,0
0,100,100,0.0,0,1,0
100,50,100,50.0,1,2,0
70,50,61,60.0,0,0,0
80,95,86,95.0,0,0,0
57,30,50,100.0,1,2,0
100,100,100,100.0,0,1,0
100,100,70,100.0,0,0,0
12,3,0,9.0,0,2,1
25,50,20,4.0,0,1,1
0,0,8,100.0,0,2,1
88,81,50,66.0,1,0,1
65,100,65,75.0,0,0,0
100,89,100,100.0,0,2,0
98,92,100,36.0,1,0,2
50,50,50,35.0,1,2,2
88,89,78,91.0,0,2,3
5,0,0,1.0,1,0,2
100,100,100,86.0,0,0,0
100,100,100,100.0,0,1,2
79,85,91,90.0,0,0,2
100,100,100,100.0,1,1,0
100,98,95,100.0,0,2,0
91,100,100,100.0,1,0,0
23,80,20,50.0,1,2,1
50,50,30,75.0,0,2,2
50,50,20,38.0,1,1,2
50,66,100,100.0,1,1,0
100,100,100,100.0,0,1,0
100,0,100,100.0,0,0,0
100,100,100,100.0,0,0,0
100,100,100,100.0,0,2,0
100,100,100,0.0,0,0,0
100,100,100,100.0,0,2,0
100,100,100,100.0,1,2,3
100,100,100,100.0,0,2,0
25,25,83,95.0,1,1,2
100,100,100,100.0,1,1,0
100,100,100,100.0,0,1,0
100,100,100,100.0,0,2,0
100,100,100,100.0,1,0,0
50,19,50,91.0,0,2,2
92,90,80,100.0,0,1,0
80,79,82,69.0,0,2,2
50,0,17,19.0,1,1,2
100,100,100,100.0,0,2,0
50,50,50,90.0,1,2,2
100,100,100,100.0,0,2,2
100,50,100,100.0,0,2,0
36,83,28,84.0,0,2,0
100,50,100,100.0,0,1,0
16,50,50,22.0,1,2,1
34,50,12,52.0,1,1,1
100,100,100,100.0,0,1,1
0,50,19,50.0,1,1,2
0,15,0,100.0,1,1,2
76,50,81,0.0,0,2,2
6,59,90,23.0,1,0,0
100,100,100,100.0,0,2,0
28,27,13,12.0,1,1,1
0,0,0,0.0,0,2,2
68,71,30,68.0,1,0,1
30,15,40,95.0,1,1,0
70,30,100,35.0,0,1,0
84,71,94,40.0,1,1,0
96,50,50,50.0,1,1,2
50,50,50,50.0,1,0,3
98,100,96,95.0,0,1,3
100,100,100,100.0,0,2,0
89,100,77,100.0,1,2,2
22,5,85,86.0,0,1,2
100,100,100,80.0,1,1,2
90,91,100,100.0,0,1,0
71,88,87,84.0,1,0,1
100,100,100,80.0,1,1,2
29,39,100,63.0,0,1,1
78,50,80,60.0,0,1,2
100,100,86,100.0,0,0,1
40,70,31,40.0,0,0,0
0,0,0,0.0,1,2,2
0,100,4,86.0,1,0,0
0,40,0,15.0,0,0,0
0,8,3,18.0,1,0,0
100,100,100,100.0,0,1,1
42,42,100,49.0,0,2,0
82,100,50,50.0,1,0,0
100,61,50,100.0,0,0,0
1,3,5,50.0,0,1,2
0,0,100,0.0,0,0,0
100,100,100,100.0,0,0,0
100,80,67,24.0,0,1,0
91,87,88,20.0,1,2,0
86,100,100,79.0,0,0,0
0,0,87,0.0,1,2,0
78,77,14,8.0,1,1,0
95,50,87,74.0,1,0,2
70,71,24,25.0,1,2,2
20,20,25,30.0,1,0,0
61,50,73,42.0,1,0,0
24,25,100,60.0,1,1,0
31,65,100,80.0,1,1,0
27,66,23,51.0,1,1,0
60,61,65,43.0,0,0,0
44,69,74,71.0,1,1,2
30,50,50,90.0,1,2,1
100,100,100,100.0,0,0,1
95,80,95,95.0,0,0,1
100,50,98,75.0,0,0,3
100,100,50,100.0,0,2,0
100,50,0,100.0,0,1,0
100,69,62,100.0,0,1,0
100,0,18,50.0,0,2,1
86,100,90,50.0,1,0,1
50,50,70,50.0,1,0,1
90,90,90,100.0,0,1,3
25,74,78,26.0,0,1,2
100,100,100,100.0,1,0,2
18,25,27,50.0,1,0,2
66,92,31,100.0,1,1,3
50,50,50,98.0,1,2,2
35,0,23,100.0,0,0,0
50,50,50,50.0,0,0,0
35,70,50,64.0,0,2,0
100,96,96,100.0,1,1,2
100,100,99,92.0,0,0,1
100,88,24,26.0,0,2,3
90,87,69,96.0,1,2,0
100,50,100,100.0,0,1,3
20,50,10,50.0,1,1,3
0,50,79,17.0,1,1,2
0,10,10,90.0,0,0,1
90,90,92,95.0,0,1,3
11,25,23,15.0,0,0,1
23,16,50,50.0,1,1,2
50,75,50,100.0,0,0,3
100,50,50,100.0,1,2,3
20,30,10,50.0,1,0,1
0,66,100,50.0,0,0,1
89,89,89,89.0,0,0,2
86,81,68,81.0,0,1,2
77,91,50,24.0,0,0,1
2,1,1,1.0,1,1,2
85,79,87,73.0,0,0,2
0,49,29,22.0,1,2,0
50,73,47,100.0,1,1,0
19,22,41,25.0,1,2,0
50,83,50,42.0,0,0,2
79,50,50,24.0,1,2,0
18,23,52,21.0,1,2,3
19,50,94,74.0,0,2,2
83,50,100,59.0,0,1,0
100,100,100,100.0,0,0,0
100,100,100,100.0,0,1,0
100,94,50,100.0,0,0,2
50,40,40,35.0,0,1,0
21,50,75,75.0,0,0,2
50,50,50,73.0,1,0,2
4,4,69,7.0,0,2,3
92,82,82,94.0,0,2,4
89,87,69,65.0,0,1,3
72,81,94,30.0,1,1,2
92,92,72,79.0,1,0,1
100,100,100,100.0,0,0,0
100,72,100,100.0,0,0,0
100,100,75,100.0,1,1,1
100,100,100,100.0,0,2,0
0,50,0,85.0,0,2,3
77,27,76,85.0,0,0,0
82,87,89,79.0,0,2,0
50,50,50,93.0,0,1,0
95,50,50,100.0,1,2,2
7,23,68,34.0,0,0,2
96,94,90,96.0,0,1,3
20,25,29,51.0,1,0,2
20,45,50,37.0,0,2,3
27,37,50,29.0,0,1,3
50,50,50,50.0,1,2,2
80,68,54,100.0,0,1,2
12,8,50,85.0,1,1,1
50,50,50,82.0,0,0,2
100,100,100,100.0,0,2,0
71,59,70,50.0,1,1,2
100,50,100,100.0,0,1,0
100,100,100,100.0,0,1,0
100,100,100,100.0,0,0,0
80,4,50,35.0,0,0,2
4,3,5,26.0,1,1,3
72,100,22,100.0,1,2,0
80,80,40,75.0,0,0,0
50,75,22,66.0,1,0,2
68,80,83,41.0,0,1,0
76,9,74,75.0,0,1,2
100,100,100,82.0,1,2,0
74,81,90,89.0,1,0,0
50,50,50,50.0,1,2,3
0,30,20,20.0,0,0,2
100,40,75,33.0,0,1,0
22,77,22,32.0,1,1,2
50,100,50,50.0,1,2,0
50,50,50,50.0,1,0,1
90,90,90,80.0,0,0,0
60,80,60,40.0,0,0,0
50,75,36,72.0,1,2,2
28,66,98,34.0,0,1,2
100,100,100,100.0,1,0,0
100,100,100,100.0,1,2,0
85,90,87,80.0,0,1,1
20,33,75,28.0,1,1,1
50,50,50,49.0,1,1,0
100,100,100,100.0,0,2,0
0,1,10,35.0,1,1,2
100,99,100,100.0,1,0,0
20,60,70,100.0,1,2,0
90,20,70,80.0,1,2,0
80,50,100,80.0,1,1,0
50,73,50,70.0,1,0,2
50,66,66,60.0,1,2,0
50,59,50,50.0,1,0,2
10,9,12,50.0,1,0,2
69,77,100,100.0,0,1,0
30,33,30,71.0,1,0,2
100,100,97,100.0,0,0,0
18,81,14,24.0,1,1,0
100,100,100,100.0,1,1,0
14,25,5,25.0,1,1,1
75,74,90,70.0,0,0,3
61,60,62,50.0,1,1,2
100,100,100,82.0,0,2,2
25,23,25,30.0,1,2,1
93,50,85,94.0,0,0,2
89,88,22,50.0,1,2,2
7,50,30,40.0,1,0,2
26,36,50,75.0,1,1,1
20,32,50,50.0,0,0,2
0,2,19,17.0,0,1,2
9,10,91,30.0,0,0,0
25,74,25,81.0,1,0,2
42,31,22,42.0,1,2,2
23,29,50,76.0,0,2,2
76,96,100,87.0,1,2,2
100,100,100,100.0,0,0,0
85,100,97,83.0,1,0,0
35,22,50,85.0,1,2,0
50,100,100,63.0,1,0,0
100,100,100,100.0,1,1,2
50,100,50,88.0,0,1,0
100,100,16,100.0,0,2,0
50,67,75,66.0,0,0,1
35,40,47,66.0,1,0,1
0,0,2,9.0,0,1,3
73,71,50,50.0,0,1,1
62,80,50,71.0,1,0,3
25,15,21,70.0,1,1,2
50,73,50,77.0,0,2,0
49,50,40,73.0,0,2,2
50,50,78,97.0,1,0,3
98,100,78,88.0,0,0,2
37,68,50,66.0,0,0,2
20,100,30,8.0,0,1,1
100,100,50,100.0,1,1,1
100,100,100,100.0,0,0,2
100,100,100,74.0,0,0,0
10,18,10,50.0,1,0,2
100,100,100,100.0,1,0,0
88,58,79,66.0,1,1,0
100,16,100,85.0,1,2,0
100,78,81,100.0,1,0,0
71,22,69,100.0,1,1,0
50,50,75,50.0,1,0,0
50,29,50,30.0,0,2,3
50,1,1,93.0,1,1,2
91,76,89,91.0,0,1,2
50,50,40,50.0,1,1,2
100,100,50,100.0,0,0,0
100,100,100,100.0,0,1,1
50,50,50,50.0,1,1,2
100,78,78,100.0,0,2,0
0,41,24,71.0,1,0,1
50,80,26,70.0,1,0,1
100,100,100,100.0,0,0,0
100,100,90,99.0,0,1,0
37,62,100,29.0,0,1,2
100,100,100,100.0,0,1,0
100,87,79,79.0,0,2,0
90,80,100,100.0,0,1,0
67,80,50,37.0,0,1,1
50,50,50,61.0,1,0,1
50,50,50,50.0,1,0,1
66,71,77,90.0,0,0,3
100,80,50,100.0,0,2,0
23,9,84,37.0,1,2,1
100,90,75,100.0,0,2,0
82,50,80,90.0,1,2,0
55,35,36,18.0,0,2,1
49,90,30,84.0,1,0,2
91,60,62,100.0,0,2,0
90,90,86,95.0,1,2,2
31,50,78,20.0,0,2,0
50,70,100,100.0,1,1,0
59,50,50,50.0,1,1,1
96,76,99,90.0,0,1,2
0,20,5,10.0,1,2,2
0,15,75,23.0,0,0,1
50,66,73,50.0,1,0,1
50,93,90,80.0,1,0,2
80,80,50,50.0,0,2,2
100,50,85,75.0,1,1,0
100,100,58,100.0,0,2,0
100,100,100,100.0,1,1,0
50,50,50,50.0,0,2,0
100,82,59,100.0,0,0,0
100,0,100,100.0,0,2,0
50,50,50,50.0,0,1,2
100,100,100,100.0,0,2,0
100,62,100,56.0,0,0,0
35,100,100,50.0,0,2,0
0,9,4,10.0,1,0,2
50,50,91,50.0,1,2,1
100,100,90,42.0,1,1,0
10,50,70,0.0,0,1,0
100,100,100,100.0,0,1,0
25,100,25,50.0,0,0,0
0,50,50,50.0,0,2,0
89,87,90,69.0,0,1,1
70,78,62,97.0,1,0,0
65,50,48,24.0,0,1,2
89,94,86,100.0,1,1,2
37,41,34,41.0,1,2,2
85,76,75,95.0,1,1,2
80,100,70,100.0,1,0,0
28,13,58,30.0,0,1,0
70,24,50,71.0,0,0,1
25,74,50,21.0,0,0,0
50,90,65,75.0,1,1,1
70,88,50,91.0,1,0,0
51,75,50,40.0,0,0,0
100,80,75,90.0,1,1,0
70,69,100,74.0,0,0,0
20,24,20,22.0,0,0,2
9,71,31,44.0,1,0,0
66,100,78,100.0,0,0,0
0,29,10,19.0,1,0,1
0,0,0,3.0,0,2,0
19,50,23,25.0,1,0,1
23,21,32,0.0,1,1,2
50,50,50,50.0,1,2,0
100,100,100,67.0,0,0,1
100,93,50,48.0,1,2,0
94,8,71,85.0,1,1,0
100,67,85,50.0,0,0,0
60,36,80,85.0,0,2,0
80,76,73,100.0,1,1,0
78,80,60,67.0,1,1,0
50,59,25,33.0,1,1,1
35,35,35,25.0,1,0,0
51,57,31,63.0,0,2,0
81,50,50,50.0,1,0,2
0,12,9,15.0,0,2,2
76,90,72,70.0,1,1,2
100,100,95,100.0,0,0,0
100,100,100,100.0,0,1,0
99,100,100,100.0,0,2,0
50,30,50,93.0,1,2,1
38,50,29,72.0,1,1,1
63,50,45,85.0,1,1,0
80,80,80,50.0,0,2,0
70,0,80,100.0,0,1,0
100,100,100,89.0,1,1,0
29,68,100,100.0,0,0,0
100,95,100,80.0,0,2,0
100,100,100,99.0,0,1,0
100,93,100,100.0,0,1,0
50,50,100,84.0,1,2,0
100,100,100,100.0,0,2,0
90,86,50,100.0,1,1,2
98,93,91,100.0,1,2,2
100,100,50,100.0,1,1,3
100,81,90,81.0,0,1,3
87,100,93,100.0,1,0,3
0,0,0,30.0,0,0,3
86,100,82,82.0,0,0,1
60,91,100,80.0,0,0,2
100,50,81,90.0,0,1,0
100,100,100,100.0,0,2,0
25,37,19,69.0,1,1,2
100,100,100,100.0,0,1,0
75,75,75,69.0,0,0,3
76,87,68,89.0,1,1,2
50,50,50,100.0,1,1,0
83,78,74,91.0,0,1,2
50,93,100,78.0,1,1,0
100,97,100,82.0,1,0,0
89,87,81,75.0,0,2,0
73,91,76,90.0,0,1,2
100,50,100,100.0,1,2,0
79,100,20,100.0,1,1,1
23,16,22,83.0,0,1,3
100,100,100,83.0,1,2,0
64,50,50,50.0,1,1,1
29,0,50,65.0,1,2,0
19,10,21,50.0,1,0,1
74,82,33,94.0,0,0,1
75,56,68,79.0,1,0,1
100,100,100,20.0,0,2,1
100,100,100,99.0,0,0,1
18,43,30,38.0,0,1,1
5,28,6,22.0,1,2,2
0,35,38,100.0,0,0,0
83,63,60,76.0,0,1,1
15,2,98,50.0,1,1,2
0,12,0,14.0,0,1,1
0,12,7,16.0,1,2,1
79,15,50,75.0,0,0,1
75,90,95,40.0,1,1,3
23,59,76,70.0,0,0,3
71,80,70,50.0,0,0,1
50,50,34,8.0,0,1,2
71,60,39,42.0,0,2,1
100,100,92,95.0,0,0,0
77,84,81,85.0,0,1,1
64,30,35,35.0,1,0,1
23,90,40,93.0,0,2,1
100,75,100,100.0,0,1,0
64,67,32,37.0,1,0,1
50,50,50,50.0,0,2,0
100,100,100,50.0,0,2,0
80,68,80,100.0,0,0,0
50,50,50,59.0,0,0,0
91,100,84,100.0,0,1,0
100,90,60,100.0,0,0,0
100,50,100,90.0,1,0,0
100,100,100,100.0,0,2,0
0,100,100,0.0,1,0,0
74,75,90,77.0,1,0,2
0,0,100,100.0,0,2,4
100,84,100,0.0,0,1,0
0,0,17,1.0,0,0,2
70,66,50,60.0,1,1,0
100,75,100,100.0,0,0,0
66,50,50,82.0,1,2,0
0,11,10,100.0,1,1,0
27,100,77,77.0,1,2,0
100,100,100,0.0,0,2,0
100,100,100,100.0,0,1,0
100,81,100,100.0,0,0,0
100,100,100,84.0,0,2,0
74,50,77,71.0,0,0,2
30,35,37,76.0,0,1,0
100,100,100,100.0,0,2,0
100,100,100,100.0,0,1,0
27,13,11,50.0,1,2,2
60,50,40,50.0,1,2,1
55,100,100,100.0,0,0,1
81,100,100,100.0,0,1,2
39,57,25,76.0,0,2,0
12,95,90,70.0,1,2,1
99,100,100,100.0,1,0,0
12,5,61,3.0,0,2,0
40,89,33,50.0,0,1,0
53,100,100,100.0,0,2,0
7,9,11,11.0,1,0,2
70,80,60,75.0,0,1,1
10,50,72,3.0,0,2,0
85,58,50,100.0,0,1,0
21,20,21,51.0,1,0,2
91,100,95,100.0,0,0,0
13,13,13,13.0,0,1,1
100,100,100,100.0,0,1,2
10,10,0,30.0,1,0,1
33,85,7,27.0,1,2,1
77,45,35,94.0,0,0,0
11,6,10,9.0,1,0,1
27,50,74,28.0,1,0,2
20,20,50,70.0,1,0,3
100,70,80,90.0,0,0,3
55,55,50,90.0,0,1,0
85,90,100,100.0,1,0,3
20,40,80,70.0,1,0,3
50,75,31,96.0,1,0,3
6,55,94,15.0,0,2,2
81,68,78,74.0,0,2,0
19,51,100,100.0,0,1,0
73,17,20,50.0,0,1,1
85,32,74,70.0,1,1,3
11,18,18,14.0,1,2,2
24,55,100,100.0,1,0,0
8,10,20,10.0,0,2,0
92,100,86,81.0,0,0,1
50,58,100,50.0,1,2,0
100,100,100,100.0,0,0,0
50,70,100,80.0,0,1,0
8,18,7,9.0,1,2,0
50,50,100,0.0,1,0,0
89,88,83,50.0,1,2,0
0,63,82,42.0,1,2,0
100,100,100,100.0,0,0,0
100,100,100,50.0,0,1,0
0,0,100,100.0,0,1,0
50,66,100,100.0,0,1,0
80,80,80,100.0,0,2,0
100,50,100,100.0,0,2,2
100,100,53,0.0,1,0,3
100,100,100,100.0,0,1,0
100,100,100,100.0,0,1,0
63,100,50,100.0,0,1,0
100,100,100,100.0,1,1,0
0,100,100,0.0,1,2,0
50,49,82,50.0,1,1,0
75,100,100,100.0,0,1,0
0,0,0,0.0,0,0,4
100,100,55,83.0,1,1,0
100,100,100,67.0,0,1,0
100,100,100,100.0,0,0,0
91,68,47,73.0,1,2,0
100,91,90,80.0,0,0,0
100,0,100,100.0,0,2,0
50,25,76,50.0,0,1,0
67,66,50,34.0,1,1,2
50,50,50,71.0,1,0,1
18,17,91,76.0,0,1,3
100,78,61,90.0,0,2,0
40,71,45,81.0,1,0,3
100,100,50,100.0,0,0,0
100,100,50,100.0,0,2,0
98,93,50,24.0,1,1,1
82,50,50,96.0,1,1,3
40,60,40,50.0,1,0,0
100,100,100,100.0,1,2,0
100,100,100,100.0,0,1,0
43,36,13,25.0,1,1,1
61,70,50,100.0,0,2,0
100,100,0,100.0,1,1,0
100,100,100,100.0,0,0,0
100,100,80,75.0,0,2,0
80,48,57,70.0,0,0,0
50,49,50,76.0,0,2,0
47,49,100,95.0,0,0,0
50,50,50,0.0,0,0,2
50,50,50,12.0,1,0,1
50,50,79,66.0,0,1,1
0,0,0,50.0,0,0,1
50,63,61,82.0,0,2,0
63,50,64,73.0,0,0,2
0,100,100,100.0,0,0,0
18,39,21,25.0,1,0,2
20,25,23,0.0,1,0,0
50,50,50,50.0,0,0,2
50,75,100,90.0,0,1,0
50,100,50,50.0,0,2,0
88,92,94,78.0,1,1,2
50,50,85,80.0,1,1,2
0,31,0,24.0,0,2,0
80,68,74,50.0,0,1,0
0,50,100,100.0,1,2,0
86,50,50,50.0,0,2,0
100,100,100,100.0,1,0,0
100,100,100,100.0,0,2,2
30,50,50,50.0,1,1,0
100,100,100,100.0,1,1,1
4,50,31,35.0,0,2,1
24,28,100,72.0,0,1,0
50,60,64,50.0,1,2,0
100,100,100,100.0,0,2,0
100,100,99,79.0,1,1,0
100,100,100,100.0,0,2,0
100,100,100,90.0,1,0,0
100,100,100,40.0,1,1,0
27,63,50,2.0,1,1,0
10,20,79,68.0,0,2,2
71,83,39,31.0,0,2,0
0,3,0,5.0,1,0,3
0,1,0,3.0,1,2,2
33,67,63,59.0,1,1,2
32,78,25,25.0,1,2,1
71,60,71,91.0,0,1,0
100,100,95,91.0,0,2,1
78,82,42,19.0,0,0,2
100,100,100,100.0,0,2,0
65,72,6,66.0,1,1,2
87,85,18,25.0,0,2,3
80,84,62,50.0,1,2,3
40,45,50,35.0,1,1,2
66,50,67,65.0,1,2,3
50,58,15,41.0,0,1,0
100,95,95,100.0,0,1,0
100,100,100,100.0,1,2,3
0,20,0,100.0,1,1,0
50,50,50,37.0,1,0,2
95,100,100,81.0,0,0,0
90,85,50,100.0,1,2,2
50,50,50,30.0,1,0,1
61,24,100,60.0,0,1,1
100,100,100,74.0,0,2,0
50,50,68,50.0,0,2,0
100,100,100,100.0,0,0,2
90,100,50,100.0,1,0,0
100,10,77,76.0,0,2,0
50,88,77,50.0,0,2,2
50,50,50,50.0,1,0,0
50,50,50,50.0,0,0,0
100,100,100,100.0,0,0,0
100,100,50,100.0,0,1,0
50,22,27,30.0,1,0,2
68,76,83,73.0,0,2,1
40,77,80,95.0,0,0,1
80,70,60,40.0,0,1,0
100,100,100,100.0,0,1,0
87,100,65,100.0,1,0,2
60,95,95,85.0,0,1,0
64,79,65,74.0,1,1,0
15,19,14,19.0,1,2,2
62,50,50,40.0,1,1,0
100,100,50,44.0,0,2,0
72,65,66,76.0,0,2,0
50,30,14,33.0,1,0,1
9,16,15,50.0,0,2,2
77,81,50,37.0,0,2,2
50,50,50,50.0,0,2,2
100,100,100,76.0,0,2,2
100,100,97,99.0,1,1,2
3,19,6,16.0,0,0,1
55,100,50,35.0,1,2,0
100,91,15,63.0,1,0,0
79,45,60,50.0,1,0,0
0,20,70,0.0,0,0,0
65,40,40,75.0,1,2,2
0,0,85,79.0,0,1,1
99,99,99,96.0,0,0,0
43,73,34,65.0,1,0,2
70,75,80,90.0,0,2,0
68,81,90,50.0,0,2,2
100,75,100,61.0,1,2,0
100,100,100,98.0,0,1,2
70,100,30,70.0,0,2,0
59,55,63,89.0,0,0,3
93,83,91,91.0,0,2,0
67,80,50,39.0,0,2,0
73,78,72,50.0,0,1,0
70,69,86,22.0,1,1,1
50,50,50,30.0,1,2,0
13,21,50,25.0,1,1,2
12,11,9,8.0,1,2,2
50,50,50,50.0,1,1,0
83,93,66,67.0,0,1,0
95,100,98,93.0,0,0,0
60,70,50,90.0,0,0,0
100,100,32,100.0,0,0,0
44,50,66,100.0,1,2,0
63,75,59,71.0,0,2,0
99,94,100,76.0,1,0,1
100,77,100,99.0,0,2,2
60,62,55,99.0,1,0,0
100,100,100,100.0,1,0,0
87,59,84,94.0,1,2,3
33,75,40,70.0,1,0,2
74,84,78,78.0,1,1,1
8,50,85,8.0,0,2,2
100,76,50,100.0,0,1,0
25,28,30,100.0,0,2,0
29,60,35,35.0,1,0,0
40,50,36,37.0,1,0,2
100,40,59,80.0,0,0,0
70,70,70,100.0,0,2,2
45,100,100,96.0,0,1,0
65,75,50,100.0,0,1,0
16,16,16,29.0,1,0,2
63,60,62,54.0,1,2,0
100,94,85,96.0,0,1,0
90,81,55,72.0,1,2,0
100,100,100,32.0,0,1,0
61,73,60,69.0,0,2,1
88,87,92,92.0,0,0,1
100,100,100,100.0,1,2,1
0,65,89,40.0,0,2,0
80,91,86,83.0,1,2,1
98,100,83,100.0,1,0,2
0,0,50,99.0,0,1,2
0,50,21,50.0,1,2,2
0,22,75,34.0,1,2,0
81,95,86,70.0,0,1,0
82,97,100,97.0,0,2,0
12,72,75,33.0,1,0,0
79,50,66,89.0,1,2,0
90,100,92,100.0,0,0,0
95,97,98,98.0,0,2,3
85,94,78,68.0,1,2,3
90,100,88,91.0,0,1,3
100,100,100,100.0,0,0,0
74,76,77,50.0,0,2,0
50,60,60,99.0,0,0,0
76,50,50,31.0,0,1,2
90,100,100,100.0,0,2,0
70,80,85,90.0,0,1,1
100,50,100,50.0,0,2,2
50,90,25,75.0,1,2,1
70,50,86,50.0,0,2,1
100,100,0,0.0,0,0,2
82,50,50,100.0,1,1,3
100,100,72,100.0,0,1,3
100,100,50,100.0,0,1,3
31,50,50,50.0,1,1,2
93,50,100,100.0,1,2,3
50,64,34,44.0,0,1,0
49,35,51,50.0,1,1,0
100,50,50,50.0,0,0,1
0,10,0,0.0,0,0,0
18,0,0,15.0,1,1,4
85,65,75,80.0,0,2,0
30,28,35,90.0,0,2,0
5,50,100,100.0,1,2,0
50,100,50,90.0,0,2,0
0,0,12,20.0,0,1,0
61,85,66,100.0,0,2,0
22,0,100,0.0,0,1,0
0,0,12,31.0,1,2,2
50,79,50,50.0,0,2,2
100,97,64,70.0,1,1,0
66,61,35,37.0,1,0,2
50,60,81,94.0,0,1,3
13,62,50,42.0,1,1,2
88,91,86,88.0,0,1,3
89,77,75,80.0,0,1,0
100,100,50,100.0,0,0,0
100,100,50,100.0,1,0,0
0,13,47,75.0,1,2,0
23,27,30,52.0,0,1,2
95,78,90,42.0,0,1,0
50,100,100,94.0,0,2,3
77,66,72,50.0,1,0,1
0,0,87,50.0,1,1,1
19,26,50,70.0,0,2,2
23,9,0,50.0,1,1,1
20,69,50,91.0,1,2,1
0,13,0,6.0,0,0,4
22,65,30,82.0,0,2,0
40,85,45,45.0,0,2,0
18,83,44,28.0,1,0,2
33,68,34,22.0,0,0,2
50,50,24,35.0,0,1,3
15,17,33,64.0,0,0,3
0,31,19,17.0,0,2,2
3,17,82,94.0,1,2,2
30,30,30,40.0,1,0,0
60,30,71,86.0,0,1,2
80,90,90,75.0,0,1,3
19,32,23,100.0,1,1,3
50,39,50,78.0,0,2,2
85,86,85,79.0,1,0,3
64,83,25,90.0,1,2,3
1,0,0,22.0,1,1,3
88,90,83,80.0,0,0,3
75,80,100,100.0,0,0,3
50,50,76,76.0,1,1,3
50,50,89,85.0,0,0,3
64,67,71,65.0,1,0,3
20,26,50,50.0,0,0,3
66,50,62,69.0,0,0,0
50,50,60,50.0,1,2,0
86,100,96,98.0,0,1,2
100,77,100,69.0,0,0,1
75,73,82,75.0,0,1,1
17,30,50,85.0,1,0,2
50,100,72,100.0,0,0,0
100,62,100,31.0,0,2,1
50,50,50,100.0,1,2,2
34,25,71,73.0,0,0,3
90,85,50,71.0,1,0,3
98,100,77,100.0,1,1,0
100,100,100,100.0,0,0,1
